id,twi_acc,twi_id,retwi,fav,desc,imgurl
7588,artistmatisse,901403995415224320,13,15,A Glimpse of Notre-Dame in the Late Afternoon #fauvism #henrimatisse https://t.co/TWv0Cx533o,https://pbs.twimg.com/media/DIJuKBAXoAAfjVC.jpg
7589,artistmatisse,901372410766782464,15,22,Woman with a Green Parasol on a Balcony #expressionism #matisse https://t.co/XGAHXoNDAF,https://pbs.twimg.com/media/DIJRbh0WsAAFe3S.jpg
7590,artistmatisse,901321412509675521,4,7,Untitled Artwork #henrimatisse #matisse https://t.co/x9xS8yZNGb,https://pbs.twimg.com/media/DIIjDD1XsAAvMBe.jpg
7591,artistmatisse,901321390334382080,5,9,Marguerite Wearing a Hat #postimpressionism #matisse https://t.co/tw69Jcqk6l,https://pbs.twimg.com/media/DIIjBvdXoAAJxv9.jpg
7592,artistmatisse,901314092593537024,302,0,RT @artsy: A brief history of color in art: https://t.co/F1EnANyhNc https://t.co/sOVKXvI6H6,https://pbs.twimg.com/media/DIHdYe7VoAA1fl3.jpg
7593,artistmatisse,901312036331810816,231,0,RT @offtheeasel: Artist Spotlight: Jon Stucky @STUCKYART https://t.co/8VjPqjCP1G #followart #ContemporaryArt https://t.co/rZyq8jJeRO,https://pbs.twimg.com/media/DIFlKxjVoAE8rFn.jpg
7594,artistmatisse,901270879128211456,17,28,Woman at the Fountain #matisse #fineart https://t.co/4zxm9SVvPD,https://pbs.twimg.com/media/DIH1FlCXcAQwGBp.jpg
7595,artistmatisse,901221291948220416,11,0,RT @signac_paul: Woman at her toilette wearing a purple corset #pointillism #signac https://t.co/0VMVvurvCK,https://pbs.twimg.com/media/DH2MHuaXUAAUxtL.jpg
7596,artistmatisse,897427710900883456,2,3,White Torso and Blue Torso #henrimatisse #fineart https://t.co/IQ097kNSVA,https://pbs.twimg.com/media/DHRNvy9W0AAAluC.jpg
7597,artistmatisse,897403899027607552,3,4,Portrait of Andre Derain #fauvism #fineart https://t.co/EfInuMshVt,https://pbs.twimg.com/media/DHQ4FtDW0AAehcs.jpg
7598,artistmatisse,897398158061428736,12,0,RT @georges_lemmen: Man Reading #impressionism #lemmen https://t.co/OYZO28VveP,https://pbs.twimg.com/media/DHIF159WsAQRZNx.jpg
7599,artistmatisse,897371946589048832,3,6,Trivaux Pond #postimpressionism #matisse https://t.co/wg0Y6dLVjI,https://pbs.twimg.com/media/DHQbB3qWsAAD2-q.jpg
7601,artistmatisse,897341529559363585,7,0,"RT @edmond_cross: Les Petits, Montagnes Mauresques #fineart #cross https://t.co/t33fWBFTdh",https://pbs.twimg.com/media/DGw7MIzXsAEuvMA.jpg
7602,artistmatisse,897340622230761472,8,12,La Perruche et la Sirene #abstractexpressionism #matisse https://t.co/yPGdH0cbbB,https://pbs.twimg.com/media/DHP-ijbXoAA32PP.jpg
7603,artistmatisse,897337537592733696,5,13,"Apples on a Table, Green Background #henrimatisse #fineart https://t.co/IrDKaqiynC",https://pbs.twimg.com/media/DHP7u_WXcAAM8QX.jpg
7604,artistmatisse,897283386670288897,9,17,The Window #matisse #henrimatisse https://t.co/0unSnMk12Z,https://pbs.twimg.com/media/DHPKe-4WsAEwTEY.jpg
7605,artistmatisse,897208333517631490,3,9,Asia #expressionism #matisse https://t.co/QzGkIweGsH,https://pbs.twimg.com/media/DHOGOWEW0AAut6x.jpg
7606,artistmatisse,897188637250551810,5,13,The Creole Dancer #matisse #henrimatisse https://t.co/1Zso3V3Qnx,https://pbs.twimg.com/media/DHN0TzcWAAkFzxb.jpg
7607,artistmatisse,897163166446125056,4,10,Lydia with her Hair in a Net https://t.co/hcekaNliBz #postimpressionism #henrimatisse https://t.co/qUmevUoZOn,https://pbs.twimg.com/media/DHNdJRlXUAAihaH.jpg
7608,artistmatisse,897156493933457408,3,9,"Open Window, Etretat #matisse #henrimatisse https://t.co/c4RUwCCJO3",https://pbs.twimg.com/media/DHNXE4IXsAEAVSp.jpg
7609,artistmatisse,897146979444285442,13,0,RT @signac_paul: La Voile verte #fineart #pointillism https://t.co/5kPX9bmN6r,https://pbs.twimg.com/media/DG9lXvWXgAA3WUf.jpg
7610,artistmatisse,897143250800214016,1,0,Still Life with Oranges II https://t.co/TgFCfbFIvA #fineart #wallart https://t.co/ukGeMZFou8,https://pbs.twimg.com/media/DHNLB_rWsAAwySH.jpg
7611,artistmatisse,897130059479347200,8,0,RT @artrousseau: The Muse Inspiring the Poet #rousseau #naïveart https://t.co/QI5UURdbfo,https://pbs.twimg.com/media/DHKBinXUIAEIjoR.jpg
7612,artistmatisse,897128374388363264,5,16,The White Feather #fineart #expressionism https://t.co/cagj3C69uC,https://pbs.twimg.com/media/DHM9gFVXcAAb_Fx.jpg
7613,artistmatisse,897127432171524099,4,8,Belle Ile #henrimatisse #impressionism https://t.co/5BuvCLfur7,https://pbs.twimg.com/media/DHM8pOPXoAApHCR.jpg
7614,artistmatisse,897110841098743808,5,5,Poppies https://t.co/ce5hlHHQN1 #henrimatisse #fineart https://t.co/L5Ik26YVV9,https://pbs.twimg.com/media/DHMtjgFXcAMOotA.jpg
7615,artistmatisse,897065726036631552,2,8,Nude (Black and Gold) #henrimatisse #expressionism https://t.co/R5nKNe4Nv3,https://pbs.twimg.com/media/DHMEhfvXgAACMz9.jpg
7616,artistmatisse,897054152945262592,7,0,"RT @artpissarro: The Pont Boieldieu, Rouen, Sunset #pissarro #impressionism https://t.co/FqGM4130x5",https://pbs.twimg.com/media/DGuWQMJXsAAz4EE.jpg
7617,artistmatisse,897052160269090817,5,15,The Flowing Hair #matisse #henrimatisse https://t.co/LmdfbyvNBF,https://pbs.twimg.com/media/DHL4L1oXkAIDy-g.jpg
7618,artistmatisse,897026217764954112,1,3,Figure in Scutari Carpet #expressionism #matisse https://t.co/ep1LKUYndX,https://pbs.twimg.com/media/DHLglz8XsAAG-BJ.jpg
7619,artistmatisse,896977468594192384,6,5,The Eschimo #henrimatisse #abstractexpressionism https://t.co/zFnBy4jYfC,https://pbs.twimg.com/media/DHK0QO4XUAMrBKi.jpg
7620,artistmatisse,896975342950371329,1,3,Odalisque in blue or white slave #postimpressionism #fineart https://t.co/2XII6I3B9N,https://pbs.twimg.com/media/DHKyUfqXoAAVIrn.jpg
7621,artistmatisse,896966454813306880,6,7,The Circus #fineart #matisse https://t.co/KAl8opMxGQ,https://pbs.twimg.com/media/DHKqPIfXYAAXAzs.jpg
7622,artistmatisse,896915385190014976,3,0,RT @artistlautrec: Alfred la Guigne #artnouveau #lautrec https://t.co/kPBVLOlodL,https://pbs.twimg.com/media/DGzOuBEUMAEuQZB.jpg
7623,artistmatisse,896856329628786688,3,7,Nude in Sunlit Landscape #henrimatisse #matisse https://t.co/BYLJMhSVCD,https://pbs.twimg.com/media/DHJGFCDU0AASHwn.jpg
7624,artistmatisse,896842056076840960,0,5,"Nude in an Armchair, Legs Crossed #henrimatisse #fineart https://t.co/Z5Py1qTXRG",https://pbs.twimg.com/media/DHI5GLvXcAERmCO.jpg
7625,artistmatisse,896830169893265408,5,0,RT @cuno_amiet: Junge Frau Im Garten (Amy Moser) #amiet #postimpressionism https://t.co/du7QDspDiB,https://pbs.twimg.com/media/DHIEUezXgAAaeNZ.jpg
7626,artistmatisse,896825013432700928,4,10,Fruit and Coffee-Pot #matisse #fineart https://t.co/dpjgx8HMdt,https://pbs.twimg.com/media/DHIpmJ3XYAAzW4h.jpg
7627,artistmatisse,896800433959821312,0,1,Two Dancers (Study for Rouge et Noir https://t.co/Ab3zo45QEB #henrimatisse #matisse https://t.co/SkMWLdAiBP,https://pbs.twimg.com/media/DHITPb-XoAAyFRQ.jpg
7628,artistmatisse,896797653819850752,15,15,The Piano Lesson #expressionism #matisse https://t.co/Vx15aifkO3,https://pbs.twimg.com/media/DHIQtn8XkAAYE4G.jpg
7629,artistmatisse,896795821823467520,6,6,Tulips and oysters on a black background #matisse #fineart https://t.co/8OaHsRQwEi,https://pbs.twimg.com/media/DHIPC9dXYAAQY3E.jpg
7630,artistmatisse,896786353719037956,9,14,Landscape with Brook (Brook with Aloes) #henrimatisse #fauvism https://t.co/jbiP2nmsoa,https://pbs.twimg.com/media/DHIGb03XsAAKnVC.jpg
7631,artistmatisse,896786339261186049,6,8,Blue Nude IV https://t.co/jezmEd42mD #matisse #abstractexpressionism https://t.co/xtGgeFqwlA,https://pbs.twimg.com/media/DHIGbEDWAAAHCgI.jpg
7632,artistmatisse,896786330289614850,3,4,Landscape of Corsica https://t.co/3wIcb1vjR8 #matisse #fineart https://t.co/Hxq6oUeoHU,https://pbs.twimg.com/media/DHIGahEXkAEmjKT.jpg
7633,artistmatisse,896759226080559105,8,11,Sailboats #matisse #henrimatisse https://t.co/sz6UxdhCdV,https://pbs.twimg.com/media/DHHtw2hXoAAq6mf.jpg
7634,artistmatisse,896677190879895552,6,0,RT @signac_paul: Red silk stockings #fineart #impressionism https://t.co/U0OeyAefdu,https://pbs.twimg.com/media/DG4LpHpXUAA7Gzl.jpg
7635,artistmatisse,896658992675651584,1,3,Woman Reading with Peaches #matisse #fineart https://t.co/LMyH4AIp0A,https://pbs.twimg.com/media/DHGSmfaWAAAh7zL.jpg
7636,artistmatisse,896642796043554816,6,7,Still Life with Chocolate Pot #fauvism #fineart https://t.co/ISc8akNp9f,https://pbs.twimg.com/media/DHGD3tjWsAASeM4.jpg
7637,artistmatisse,896615740421308417,11,14,Bouquet of flowers in chocolate #henrimatisse #fineart https://t.co/dauUtTI75q,https://pbs.twimg.com/media/DHFrQ4LXoAALCo5.jpg
7638,artistmatisse,896614698514305024,3,2,Interior in Venetian Red #henrimatisse #fineart https://t.co/XUsBu9JzAm,https://pbs.twimg.com/media/DHFqUM4XgAEszwk.jpg
7639,artistmatisse,896586192027779073,4,9,Three Sisters #expressionism #fineart https://t.co/pGIFYMyiI2,https://pbs.twimg.com/media/DHFQY8_XUAAU87X.jpg
7640,artistmatisse,896582721786531840,9,0,RT @georges_lemmen: Two Women in the Garden #fineart #impressionism https://t.co/rL7m4RJq7N,https://pbs.twimg.com/media/DG9-yn9V0AAlbLn.jpg
7641,artistmatisse,896555368565927940,11,15,Antibes #matisse #postimpressionism https://t.co/5GLPfXiNjF,https://pbs.twimg.com/media/DHE0WuTWAAAa4Ju.jpg
7642,artistmatisse,896530169103605760,3,0,RT @artpissarro: Peasant with a Pitchfork #pissarro #fineart https://t.co/tpUUB8qD8i,https://pbs.twimg.com/media/DGs-T5HUMAEJMsl.jpg
7643,artistmatisse,896527987650068480,19,20,Woman in a Hat #fineart #henrimatisse https://t.co/HF5kczy1wB,https://pbs.twimg.com/media/DHEbdAWU0AAyglh.jpg
7644,artistmatisse,896525659882885121,6,6,Portrait of Greta Prozor #fineart #postimpressionism https://t.co/WlmyHmnASi,https://pbs.twimg.com/media/DHEZVgtXcAEhlaO.jpg
7645,artistmatisse,896520624818069504,6,0,RT @artistseurat: The Riverside #impressionism #arthistory https://t.co/74bIeFPw2F,https://pbs.twimg.com/media/DGpy004W0AU-te-.jpg
7646,artistmatisse,896520588650586112,10,0,RT @serusierpaul: Undergrowth at Huelgoat #serusier #synthetism https://t.co/MWqJy0EEEO,https://pbs.twimg.com/media/DGpT1sOWAAA8EWp.jpg
7647,artistmatisse,896520200673275905,1,3,"Nude, Spanish Carpet #fineart #matisse https://t.co/8l1FFUk7we",https://pbs.twimg.com/media/DHEUXv5WAAIkUBe.jpg
7648,artistmatisse,896515192284221445,4,5,The Artist and his model #henrimatisse #fineart https://t.co/NELrjf0Y7U,https://pbs.twimg.com/media/DHEP0I7XoAAVeHk.jpg
7649,artistmatisse,896512870917296128,8,5,Poppies #expressionism #matisse https://t.co/R7dRq7jal8,https://pbs.twimg.com/media/DHENtEKXsAA1bcb.jpg
7650,artistmatisse,896512371488808960,0,1,Landscape of Corsica https://t.co/eNW4FEnlpz #fineart #matisse https://t.co/tSyLzCslMx,https://pbs.twimg.com/media/DHENQCDUAAAacLE.jpg
7651,artistmatisse,896509592720592896,1,3,The Pink Studio https://t.co/bna7s2VD64 #wallart #expressionism https://t.co/qGDuzbApFj,https://pbs.twimg.com/media/DHEKuNnW0AAL8IV.jpg
7652,artistmatisse,896499250003148800,7,8,Woman with Umbrella #postimpressionism #fineart https://t.co/FzXPeuS7Ti,https://pbs.twimg.com/media/DHEBUQbXsAA1Mdu.jpg
7653,artistmatisse,896482641242980353,8,0,RT @denis_artist: Martha And Mary #denis #symbolism https://t.co/p4f2400D6a,https://pbs.twimg.com/media/DGzAtjOXsAAJ1CP.jpg
7654,artistmatisse,896479659965259776,2,6,Portrait of Michael Stein #postimpressionism #henrimatisse https://t.co/LfpxQwmmbB,https://pbs.twimg.com/media/DHDvf7QWAAIhXf7.jpg
7655,artistmatisse,896479568240025601,5,10,Manila Shawl #henrimatisse #matisse https://t.co/TkZU4e1z58,https://pbs.twimg.com/media/DHDvanxXYAgtrHn.jpg
7656,artistmatisse,896250321172930560,12,13,Fish tank in the room #fineart #expressionism https://t.co/lK40n58Ct3,https://pbs.twimg.com/media/DHAe6nLWAAARAad.jpg
7657,artistmatisse,896240463740579840,15,0,RT @signac_paul: Grand Canal (Venise) #fineart #pointillism https://t.co/4EPpFFnRWM,https://pbs.twimg.com/media/DGlBvZ_XsAAL3ny.jpg
7658,artistmatisse,896239724305670147,9,17,The Italian Woman #henrimatisse #postimpressionism https://t.co/QpPzchKajo,https://pbs.twimg.com/media/DHAVR2iVoAAG6cf.jpg
7659,artistmatisse,896221677339783168,8,8,Woman with a White Dress #expressionism #henrimatisse https://t.co/EYTNEy3Lda,https://pbs.twimg.com/media/DHAE3YHWAAAP7pV.jpg
7660,artistmatisse,896195967975915520,5,0,RT @artistgauguin: Human misery #cloisonnism #gauguin https://t.co/cSNmDnwXW4,https://pbs.twimg.com/media/DG5ssYTXgAAhIzI.jpg
7661,artistmatisse,896194996973568000,10,10,The Lying Nude #henrimatisse #matisse https://t.co/Rlvd8AtQd8,https://pbs.twimg.com/media/DG_smaTW0AAnKTG.jpg
7662,artistmatisse,896194898126409728,6,16,Blue Nude II #fineart #henrimatisse https://t.co/14yd2zvbU1,https://pbs.twimg.com/media/DG_sgo6WAAAOdWq.jpg
7663,artistmatisse,896152336887709697,9,15,The Black Table #postimpressionism #fineart https://t.co/qH3UwroGPy,https://pbs.twimg.com/media/DG_FzOyUAAAgxVX.jpg
7664,artistmatisse,896076724831637504,1,0,RT @redonart: Fantastical #redon #symbolism https://t.co/EIqsa918fj,https://pbs.twimg.com/media/DGhsSptXUAEyhP6.jpg
7665,artistmatisse,896074685422551041,8,8,Corner of the Artists Studio #henrimatisse #fineart https://t.co/iqazTlTRMI,https://pbs.twimg.com/media/DG9_LTlUAAAnkcP.jpg
7666,artistmatisse,896071150429589504,9,15,The French Window at Nice #fineart #matisse https://t.co/bI29k2ntWY,https://pbs.twimg.com/media/DG979ljU0AQJyYA.jpg
7667,artistmatisse,896070362852610048,5,11,Still Life with Books and Candle #fineart #realism https://t.co/FpYOkLol6r,https://pbs.twimg.com/media/DG97PtJUwAQWT-V.jpg
7669,artistmatisse,896046464912195585,1,0,RT @redonart: A Figure #symbolism #frenchart https://t.co/921rgpjcOO,https://pbs.twimg.com/media/DG2SPi0WsAAKhun.jpg
7670,artistmatisse,896038887285559296,1,2,La Perruche et la Sirene https://t.co/T1PehW4AkG #matisse #fineart https://t.co/cMFiIBwjkh,https://pbs.twimg.com/media/DG9enlwXoAAu7IW.jpg
7671,artistmatisse,896027020496433152,2,5,Odalisque with Gray Pants https://t.co/Nn6v3yx6ie #fineart #henrimatisse https://t.co/LBu8aB9MsT,https://pbs.twimg.com/media/DG9T0zeXsAAZbnN.jpg
7672,artistmatisse,895984045250629632,2,0,RT @redonart: Geranium #realism #fineart https://t.co/3vqIMv2fdB,https://pbs.twimg.com/media/DG24XwRW0AA4UKV.jpg
7673,artistmatisse,895966034490011648,6,11,Moraccan Garden #fineart #matisse https://t.co/9GWI8s5jRf,https://pbs.twimg.com/media/DG8cW_MXgAAyoPI.jpg
7675,artistmatisse,895936182898524161,15,33,Flowers in a Pitcher #matisse #henrimatisse https://t.co/W33bT9uVXf,https://pbs.twimg.com/media/DG8BNbBXcAApjP3.jpg
7676,artistmatisse,895893915273908224,6,12,Landscape of Corsica #matisse #fineart https://t.co/6onMEkGNkn,https://pbs.twimg.com/media/DG7axH-UIAAr3FS.jpg
7677,artistmatisse,895892219894284288,12,0,RT @serusierpaul: The Aqueduct #fineart #serusier https://t.co/QpusMw635R,https://pbs.twimg.com/media/DG0x7sDXYAA14Js.jpg
7678,artistmatisse,895861812297707520,8,11,Woman with violin #fineart #postimpressionism https://t.co/jWZ5HpCxr7,https://pbs.twimg.com/media/DG69kcXXcAEzbUe.jpg
7679,artistmatisse,895859996357005312,9,16,Harmony in Red #matisse #expressionism https://t.co/4Fsg92tYD8,https://pbs.twimg.com/media/DG676y_WAAA92Rs.jpg
7680,artistmatisse,895786141005348865,5,0,RT @serusierpaul: Shepherd in the Valley of Chateauneuf #serusier #synthetism https://t.co/FCU71lNDQM,https://pbs.twimg.com/media/DGy_4Y8WsAAPzUE.jpg
7682,artistmatisse,895770803786178564,3,11,Male Model #postimpressionism #henrimatisse https://t.co/8BCwhDr9qG,https://pbs.twimg.com/media/DG5qzEKWsAcB3Eh.jpg
7683,artistmatisse,895753560746602497,13,23,The Joy of Life #matisse #fineart https://t.co/aqferjzu42,https://pbs.twimg.com/media/DG5bHbLXsAAleV8.jpg
7684,artistmatisse,895712996479180800,5,0,RT @pierre_bonnard: Claude Terrasse at the Piano #fineart #postimpressionism https://t.co/RfwRW2S1cP,https://pbs.twimg.com/media/DGmjrUiXgAAEcXK.jpg
7685,artistmatisse,895711442581819392,5,8,Woman with mandolin https://t.co/eLpQgzsIeq #fineart #matisse https://t.co/NkL26lyt1l,https://pbs.twimg.com/media/DG40zyDXgAAE-Uf.jpg
7686,artistmatisse,895698614428815360,2,8,"Plum Blossoms, Green Background https://t.co/HiJFSeY9bD #henrimatisse #expressionism https://t.co/XJhNdo0CJ7",https://pbs.twimg.com/media/DG4pJH4WsAAg7Fv.jpg
7687,artistmatisse,895677411009990656,3,7,Two Dancers (Study for Rouge et Noir #henrimatisse #expressionism https://t.co/GgWKipBiYe,https://pbs.twimg.com/media/DG4V259XYAAeSkD.jpg
7688,artistmatisse,895676197018980353,2,6,Joaquina https://t.co/ng0Zh0Th6A #henrimatisse #expressionism https://t.co/Wz1Dbq6Pxo,https://pbs.twimg.com/media/DG4UwQnXkAIXtGy.jpg
7689,artistmatisse,895668235986763776,10,12,Blue Nudes #abstractexpressionism #henrimatisse https://t.co/Btzc8fFZJT,https://pbs.twimg.com/media/DG4Ng3-XsAErJNK.jpg
7690,artistmatisse,895662551865987072,20,31,Conversation #fineart #henrimatisse https://t.co/ibRyUwuqoX,https://pbs.twimg.com/media/DG4IV9uXgAM4pjI.jpg
7691,artistmatisse,895619637261611009,15,16,Portrait of Margurite sleeping #postimpressionism #henrimatisse https://t.co/X379Bf0cs0,https://pbs.twimg.com/media/DG3hUBEXYAEzaC1.jpg
7693,artistmatisse,895587756654575616,3,0,RT @redonart: The Prisoner (Boulet) #fineart #odilonredon https://t.co/yDlme1mq3g,https://pbs.twimg.com/media/DG0F8-KW0AE2hgx.jpg
7694,artistmatisse,895557225242120193,3,5,"Seated Figure, Tan Room #matisse #fineart https://t.co/gZof0IdeMP",https://pbs.twimg.com/media/DG2ojN3XoAAMxrx.jpg
7695,artistmatisse,895532724710240256,4,3,The Pot Saint Michel in Paris #henrimatisse #matisse https://t.co/scbvxqsEOs,https://pbs.twimg.com/media/DG2SREIXkAAllwL.jpg
7696,artistmatisse,895532537413554176,6,6,Daisies #fineart #henrimatisse https://t.co/y1pl7F6vx8,https://pbs.twimg.com/media/DG2SGLwWsAAC7M2.jpg
7697,artistmatisse,895515124265615360,10,24,The Romanian Blouse #fineart #matisse https://t.co/tMR9Mb1sYn,https://pbs.twimg.com/media/DG2CQlZWsAAu4Zo.jpg
7698,artistmatisse,895501352058728448,8,0,"RT @artistgauguin: Nirvana, Portrait of Jacob Meyer de Haan #arthistory #gauguin https://t.co/EX5D6UQDfE",https://pbs.twimg.com/media/DGiTsD8XUAAfwdB.jpg
7699,artistmatisse,895421585456218112,5,9,Aicha and Laurette #matisse #expressionism https://t.co/LPY91QTTbL,https://pbs.twimg.com/media/DG0tL7GVoAAlRaU.jpg
7700,artistmatisse,895411489724608512,11,11,Woman by a Window #henrimatisse #postimpressionism https://t.co/QQTT3AgQtj,https://pbs.twimg.com/media/DG0kAOjXgAAOTNQ.jpg
7701,artistmatisse,895406937306746881,1,0,RT @edouardvuillard: Good Children #fineart #vuillard https://t.co/yuSlgjzU6l,https://pbs.twimg.com/media/DGeePm8XoAAUH9g.jpg
7702,artistmatisse,895378989702934528,10,17,The Gourds #fineart #cubism https://t.co/NAYgtsMLR8,https://pbs.twimg.com/media/DG0GcdTW0AUgVPL.jpg
7703,artistmatisse,895345059167686656,9,11,Bathers by a River https://t.co/gAQpSSKOz3 #henrimatisse #matisse https://t.co/5ZwRHya6fH,https://pbs.twimg.com/media/DGznlffXkAAXJU1.jpg
7704,artistmatisse,895344472963387399,2,4,Olga Merson https://t.co/wZzirXtycY #expressionism #henrimatisse https://t.co/jjqodShceD,https://pbs.twimg.com/media/DGznDaFWsAAhfmG.jpg
7705,artistmatisse,895333875299123201,3,0,RT @artvallotton: Portrait of French politician Léon Blum #vallotton #artnouveau https://t.co/hYEPrxWGpg,https://pbs.twimg.com/media/DGXKRoQXoAAwaHw.jpg
7706,artistmatisse,895331868970635265,11,0,"RT @signac_paul: Antibes, the Pink Cloud #signac #pointillism https://t.co/6AQee0vqgP",https://pbs.twimg.com/media/DGUYSwdWAAIZ9UG.jpg
7707,artistmatisse,895320342691852288,10,18,The Maiden and the vase of flowers or pink nude #matisse #fineart https://t.co/5z1gKh3YgX,https://pbs.twimg.com/media/DGzRGy8UIAAX9rw.jpg
7708,artistmatisse,895317031364435968,4,3,Zorah Standing #henrimatisse #expressionism https://t.co/vf9Xp4uFOe,https://pbs.twimg.com/media/DGzOGDEUwAEkKH5.jpg
7709,artistmatisse,895317023063916550,1,4,Portrait of Madame Matisse (Green Stripe) #fineart #matisse https://t.co/rYix1DcWRb,https://pbs.twimg.com/media/DGzOFmgVwAEFHgm.jpg
7710,artistmatisse,895259366718418944,3,11,The girl with green eyes #fineart #matisse https://t.co/cYh2MCQv4F,https://pbs.twimg.com/media/DGyZph3XcAEWXwy.jpg
7711,artistmatisse,895241362504855552,5,0,RT @artrysselberghe: The Garden of Felicien Rops at Essone #fineart #rysselberghe https://t.co/rPFA9yKgr8,https://pbs.twimg.com/media/DGlUVTaW0AAy5pr.jpg
7712,artistmatisse,895228649686937600,6,4,Jazz Book #abstractexpressionism #fineart https://t.co/8NHNxPkU0U,https://pbs.twimg.com/media/DGx9tlNXUAEWwgi.jpg
7713,artistmatisse,895227223258669056,4,7,Pierre with Wooden Horse #fauvism #fineart https://t.co/k0aEy6Jq0O,https://pbs.twimg.com/media/DGx8ahkW0AAbYK8.jpg
7714,artistmatisse,895166803911077892,1,6,Icarus #abstractexpressionism #matisse https://t.co/v3on9HuMp5,https://pbs.twimg.com/media/DGxFdoXXUAAr6CM.jpg
7715,artistmatisse,895165832531238914,2,0,RT @georges_lemmen: Flowers and Apples #postimpressionism #fineart https://t.co/GXlDYRleSO,https://pbs.twimg.com/media/DGU5DGVXYAALulY.jpg
7716,artistmatisse,895154514885566467,29,27,Blue Nude III #henrimatisse #matisse https://t.co/coCbfEBGOc,https://pbs.twimg.com/media/DGw6SXQXYAAGmpz.jpg
7717,artistmatisse,895149694514601985,3,1,Interior With Harmonium #henrimatisse #impressionism https://t.co/qAIHuqQDzg,https://pbs.twimg.com/media/DGw15tDWAAAgIF_.jpg
7719,artistmatisse,895107529541398532,3,0,RT @redonart: Portrait of Madame Redon in Profile #fineart #redon https://t.co/5Y2ofMK8E3,https://pbs.twimg.com/media/DGuT-vCXsAE7t2y.jpg
7720,artistmatisse,895103975984439302,8,0,RT @artrousseau: Still life with teapot and fruit #naïveart #fineart https://t.co/QSw8dgKzie,https://pbs.twimg.com/media/DGvbA3ZW0AE5XYS.jpg
7721,artistmatisse,895043974343405569,13,24,Seville Still Life #expressionism #matisse https://t.co/t26W3a18NS,https://pbs.twimg.com/media/DGvVwCzXoAA0sHn.jpg
7722,artistmatisse,895033488814026752,4,11,Nude Wearing Red Shoes #postimpressionism #henrimatisse https://t.co/htLQlFdMbz,https://pbs.twimg.com/media/DGvMNohXkAIl8RM.jpg
7723,artistmatisse,895017483618406402,3,4,Belle Ile #henrimatisse #matisse https://t.co/38bblyLM1A,https://pbs.twimg.com/media/DGu9qERXsAIQNZY.jpg
7724,artistmatisse,894986015580061701,6,8,Open Window at Collioure https://t.co/3N03w71qiq #matisse #impressionism https://t.co/vacKNAoX1c,https://pbs.twimg.com/media/DGuhCXdXsAAMQto.jpg
7725,artistmatisse,894970937023574016,9,0,RT @artistlautrec: The Bed #lautrec #postimpressionism https://t.co/MMJa2nGyiZ,https://pbs.twimg.com/media/DGLJeTqXcAA6ZYf.jpg
7726,artistmatisse,894967405897711616,8,11,Self Portrait #henrimatisse #matisse https://t.co/0bh32PS6os,https://pbs.twimg.com/media/DGuQHHXXkAIlkNY.jpg
7727,artistmatisse,894958979192901632,1,2,Portrait of Madame Matisse (Green Stripe) https://t.co/kryr8DRbd6 #fineart #fauvism https://t.co/jovekJ7yI8,https://pbs.twimg.com/media/DGuIcpBXUAACvzD.jpg
7728,artistmatisse,894958854269800449,1,4,"The Three Sisters with a Sculpture, left panel from The Three Sisters Triptych #matisse #henrimatisse https://t.co/Ba3LXVkBSB",https://pbs.twimg.com/media/DGuIVYbWAAEFaEl.jpg
7729,artistmatisse,894956560203620353,10,12,Young Girl in a Green Dress https://t.co/H8E5X5grMQ #henrimatisse #fineart https://t.co/DtSQhP98P0,https://pbs.twimg.com/media/DGuGP4IWAAE1SIh.jpg
7730,artistmatisse,894941415825969152,7,15,Young Woman Playing Violin #expressionism #matisse https://t.co/8UmJYl33TP,https://pbs.twimg.com/media/DGt4eV9XgAA7n5B.jpg
7731,artistmatisse,894937132061650945,5,0,RT @guggenheimbot: Safe Travels by Nate Lowman https://t.co/HWkDHNA5BZ #guggenheim #natelowman https://t.co/DnkGu3VnNh,https://pbs.twimg.com/media/DGeX7dYXkAANqNx.jpg
7796,artistmatisse,887983390988914688,14,0,"RT @artpissarro: The street of the Citadelle, Pontoise #pissarro #fineart https://t.co/WuIqCHHYyT",https://pbs.twimg.com/media/DEqP-SPWAAA_0CU.jpg
7797,artistmatisse,887921694110863360,6,6,Laurette in Green in a Pink Chair #postimpressionism #matisse https://t.co/dldxsAS0NQ,https://pbs.twimg.com/media/DFKIExwXgAA0nUc.jpg
7798,artistmatisse,887917114740310016,6,0,RT @artvallotton: Still life in Chinese painting #fineart #magicrealism https://t.co/Gktvuz0ivF,https://pbs.twimg.com/media/DEsFBEoXsAADMut.jpg
7799,artistmatisse,887903118058557442,12,13,Branch of Lillacs #fineart #henrimatisse https://t.co/5UTCdTJZAA,https://pbs.twimg.com/media/DFJ3LhvXkAES2Tn.jpg
7800,artistmatisse,887891424766828545,14,15,Vase of Sunflowers #matisse #impressionism https://t.co/2H2CIK4oY1,https://pbs.twimg.com/media/DFJsi4gXgAAXxQd.jpg
7801,artistmatisse,887811428484337665,16,21,The lute #expressionism #matisse https://t.co/hDroiSCOzH,https://pbs.twimg.com/media/DFIjyeyWsAAdI1V.jpg
7802,artistmatisse,887800993383145472,8,10,Luxe #matisse #henrimatisse https://t.co/qmQCPAexfF,https://pbs.twimg.com/media/DFIaTBsXsAATIik.jpg
